product_name,product_name_en,product_id,category,model,cf_value,cf_unit,quality_score,data_year,functional_unit
无袋家用筒式吸尘器,Bagless Household Cartridge Vacuum Cleaner,44816X0072018A,首页 > 金属制品、机械和设备 > 专用机械 > 家用电器及其零件 > 其他小型家用电器（包括真空吸尘器、厨房废弃物处理器、食物搅拌器、剃须刀、吹风机、熨斗、咖啡壶和烤面包器）,,43,kgCO2e,3,2018,台
有袋家用筒式吸尘器,Bag Household Cartridge Vacuum Cleaner,44816X0082018A,首页 > 金属制品、机械和设备 > 专用机械 > 家用电器及其零件 > 其他小型家用电器（包括真空吸尘器、厨房废弃物处理器、食物搅拌器、剃须刀、吹风机、熨斗、咖啡壶和烤面包器）,,39,kgCO2e,3,2018,台
专业筒式吸尘器,Professional Cartridge Vacuum Cleaner,44816X0092018A,首页 > 金属制品、机械和设备 > 专用机械 > 家用电器及其零件 > 其他小型家用电器（包括真空吸尘器、厨房废弃物处理器、食物搅拌器、剃须刀、吹风机、熨斗、咖啡壶和烤面包器）,,67,kgCO2e,3,2018,台
糕点机器人,Pastry Robot,44816X0102018A,首页 > 金属制品、机械和设备 > 专用机械 > 家用电器及其零件 > 其他小型家用电器（包括真空吸尘器、厨房废弃物处理器、食物搅拌器、剃须刀、吹风机、熨斗、咖啡壶和烤面包器）,,36,kgCO2e,3,2018,台
真空吸尘器,vacuum cleaner,44816X0112016A,首页 > 金属制品、机械和设备 > 专用机械 > 家用电器及其零件 > 其他小型家用电器（包括真空吸尘器、厨房废弃物处理器、食物搅拌器、剃须刀、吹风机、熨斗、咖啡壶和烤面包器）,,45,kgCO2e,4,2016,台
水源热泵供热,Water source heat pump,44825X0012012A,首页 > 金属制品、机械和设备 > 专用机械 > 家用电器及其零件 > 可产生热水或低压蒸汽的集中供热锅炉,,620.8,kgCO2e,4,2012,GJ
电冰箱,refrigerator,44811X0012022A,首页 > 金属制品、机械和设备 > 专用机械 > 家用电器及其零件 > 电动或非电动家用冰箱及食品冷冻器,,3198.1131,kgCO2e,5,2022,台
电冰箱,Refrigerator,44811X0012009A,首页 > 金属制品、机械和设备 > 专用机械 > 家用电器及其零件 > 电动或非电动家用冰箱及食品冷冻器,,2564.958136,kgCO2e,5,2009,台
单门冰箱（250 升）,Single door refrigerator (250 liters）,44811X0022018A,首页 > 金属制品、机械和设备 > 专用机械 > 家用电器及其零件 > 电动或非电动家用冰箱及食品冷冻器,,237,kgCO2e,3,2018,台
组合冰箱（215 升 / 79 升）,Combination refrigerator (215L / 79L),44811X0032018A,首页 > 金属制品、机械和设备 > 专用机械 > 家用电器及其零件 > 电动或非电动家用冰箱及食品冷冻器,,196,kgCO2e,3,2018,台
迷你吧冰箱（33 升）,Minibar refrigerator (33 liters usable volume),44811X0042018A,首页 > 金属制品、机械和设备 > 专用机械 > 家用电器及其零件 > 电动或非电动家用冰箱及食品冷冻器,,69,kgCO2e,3,2018,台
冷藏柜（261 升）,Refrigerator (261 liters),44811X0052018A,首页 > 金属制品、机械和设备 > 专用机械 > 家用电器及其零件 > 电动或非电动家用冰箱及食品冷冻器,,243,kgCO2e,3,2018,台
立式冷冻柜（205 升）,Upright freezer (205 liters),44811X0062018A,首页 > 金属制品、机械和设备 > 专用机械 > 家用电器及其零件 > 电动或非电动家用冰箱及食品冷冻器,,332,kgCO2e,3,2018,台
电冰箱（160L),refrigerator,44811X0082019C,首页 > 金属制品、机械和设备 > 专用机械 > 家用电器及其零件 > 电动或非电动家用冰箱及食品冷冻器,BCD-160,2632.976,kgCO2e,5,2019,台
紧凑型洗碗机（9套）,Compact Dishwasher (9 replace settings),44812X0012017A,首页 > 金属制品、机械和设备 > 专用机械 > 家用电器及其零件 > 电动或非电动家用洗碗机及衣服和亚麻制品洗涤或烘干用机器,,431,kgCO2e,4,2017,台
标准洗碗机（12套）,Standard Dishwasher (12 place settings),44812X0022017A,首页 > 金属制品、机械和设备 > 专用机械 > 家用电器及其零件 > 电动或非电动家用洗碗机及衣服和亚麻制品洗涤或烘干用机器,,513,kgCO2e,4,2017,台
罩式洗碗机,Hood Dishwasher,44812X0032017A,首页 > 金属制品、机械和设备 > 专用机械 > 家用电器及其零件 > 电动或非电动家用洗碗机及衣服和亚麻制品洗涤或烘干用机器,,6365,kgCO2e,4,2017,台
上装式洗衣机,Top loading washing machine,44812X0052017A,首页 > 金属制品、机械和设备 > 专用机械 > 家用电器及其零件 > 电动或非电动家用洗碗机及衣服和亚麻制品洗涤或烘干用机器,,468,kgCO2e,4,2017,台
滚筒洗衣机,Front loading washing machine,44812X0062017A,首页 > 金属制品、机械和设备 > 专用机械 > 家用电器及其零件 > 电动或非电动家用洗碗机及衣服和亚麻制品洗涤或烘干用机器,,539,kgCO2e,4,2017,台
通风干燥机（6公斤）,Ventilation dryer (6 kg),44812X0072017A,首页 > 金属制品、机械和设备 > 专用机械 > 家用电器及其零件 > 电动或非电动家用洗碗机及衣服和亚麻制品洗涤或烘干用机器,,545,kgCO2e,4,2017,台
冷凝式干燥机（6公斤）,Condensation dryer (6 kg),44812X0082017A,首页 > 金属制品、机械和设备 > 专用机械 > 家用电器及其零件 > 电动或非电动家用洗碗机及衣服和亚麻制品洗涤或烘干用机器,,588,kgCO2e,4,2017,台
热泵烘干机（8公斤）,Heat pump dryer (8 kg),44812X0092017A,首页 > 金属制品、机械和设备 > 专用机械 > 家用电器及其零件 > 电动或非电动家用洗碗机及衣服和亚麻制品洗涤或烘干用机器,,506,kgCO2e,4,2017,台
嵌入式电烤箱（54升）,Built-in electric oven (54L),44817X0012017A,首页 > 金属制品、机械和设备 > 专用机械 > 家用电器及其零件 > 瞬时电热器或存储式电热水器及浸入式水加热器；空间电热装置及土壤电热装置；烤箱；蒸煮用具、炊事电炉、沸腾电灶、烤架及烤炉,,319,kgCO2e,4,2017,台
燃气灶烤箱（63升）,Gas stove oven（63L）,44817X0022017A,首页 > 金属制品、机械和设备 > 专用机械 > 家用电器及其零件 > 瞬时电热器或存储式电热水器及浸入式水加热器；空间电热装置及土壤电热装置；烤箱；蒸煮用具、炊事电炉、沸腾电灶、烤架及烤炉,,846,kgCO2e,4,2017,台
迷你电烤箱（33升）,Electric mini oven（33L）,44817X0032017A,首页 > 金属制品、机械和设备 > 专用机械 > 家用电器及其零件 > 瞬时电热器或存储式电热水器及浸入式水加热器；空间电热装置及土壤电热装置；烤箱；蒸煮用具、炊事电炉、沸腾电灶、烤架及烤炉,,190,kgCO2e,4,2017,台
专业的电蒸气组合烤箱,Professional electric steam combi oven,44817X0042017A,首页 > 金属制品、机械和设备 > 专用机械 > 家用电器及其零件 > 瞬时电热器或存储式电热水器及浸入式水加热器；空间电热装置及土壤电热装置；烤箱；蒸煮用具、炊事电炉、沸腾电灶、烤架及烤炉,,12676,kgCO2e,4,2017,部
KF120-LC 热泵热水器,KF120-LC heat pump water heater,44817X0052015A,首页 > 金属制品、机械和设备 > 专用机械 > 家用电器及其零件 > 瞬时电热器或存储式电热水器及浸入式水加热器；空间电热装置及土壤电热装置；烤箱；蒸煮用具、炊事电炉、沸腾电灶、烤架及烤炉,KF120-LC,8752.88,kgCO2e,4,2015,台
家用空调	,home air conditioning,44824X0012014A,首页 > 金属制品、机械和设备 > 专用机械 > 家用电器及其零件 > 装有马达驱动的风扇或鼓风机的铁或钢制非电热的空气加热器及热空气分配器,,4813,kgCO2e,5,2014,套
燃气灶,Gas hob,44832X0012018A,首页 > 金属制品、机械和设备 > 专用机械 > 家用电器及其零件 > 铁或钢制火炉、炉灶、炉篦、蒸煮用具、烤肉架、烤炉、煤气灶、加温器及类似非电动家用器具的零件,,652.6,kgCO2e,5,2018,台
电磁炉,Induction hob,44821X0022018A,首页 > 金属制品、机械和设备 > 专用机械 > 家用电器及其零件 > 铁或钢制非电动家用烹饪用器具及加热器；铜制非电动家用烹饪或取暖器具,,989.9,kgCO2e,5,2018,台
主轴套筒,spindle sleeve,44251X0012017A,首页 > 金属制品、机械和设备 > 专用机械 > 机床及其零件与配件 > 刀夹、自动开合板牙头、工件夹具、分度头及其他机床专用配件；各种类型的手用工具的刀夹；4421级所列制品的其他零件和配件,,1668.66,kgCO2e,5,2017,件
机械加工机床,CNC machine,44213X0012020A,首页 > 金属制品、机械和设备 > 专用机械 > 机床及其零件与配件 > 切削金属用机床,CAK50135di,981940,kgCO2e,5,2020,台
涂附磨具-砂轮,Coated abrasive wheel,44216X0012017A,首页 > 金属制品、机械和设备 > 专用机械 > 机床及其零件与配件 > 利用砂轮、磨料或抛光产品等手段对金属、烧结金属碳化物或金属陶瓷去毛刺、刃磨、研磨、搪磨、精磨、抛光或其他精加工用机床；刨床、牛头刨床、立刨床、拉床、切齿机、齿轮磨床或齿轮精加工机床、锯床、切断机及用切削金属、烧结金属碳化物或金属陶瓷方式进行加工的其他未另列明的机床,,33.7,kgCO2e,4,2017,公吨
数字式超声波探伤仪,ultrasonic flaw detector,44211X0022022B,首页 > 金属制品、机械和设备 > 专用机械 > 机床及其零件与配件 > 用切削材料、激光或其他光或光子束、超声波、放电、电化学、电子束、离子束或等离子体电弧工艺加工任何材料用机床,HS700,289.995,kgCO2e,5,2022,台
水泥,Cement silicate,44440X0022015A,首页 > 金属制品、机械和设备 > 专用机械 > 采矿机、采石机和建筑机械及其零件 > 固体的泥土、石料、矿石或其他矿物质用的检选、筛分、分离，洗涤、破碎、粉磨、混合或捏和机械；固体的矿物燃料、陶土泥料、未硬化水泥、粉刷材料或其他粉状、糊状矿产品用的凝集、成型或造型机械；成型铸砂模机,,0.88,tCO2e,4,2015,公吨
高贝利特硫铝酸盐水泥,high belite sulphoaluminate cement,44440X0012020A,首页 > 金属制品、机械和设备 > 专用机械 > 采矿机、采石机和建筑机械及其零件 > 固体的泥土、石料、矿石或其他矿物质用的检选、筛分、分离，洗涤、破碎、粉磨、混合或捏和机械；固体的矿物燃料、陶土泥料、未硬化水泥、粉刷材料或其他粉状、糊状矿产品用的凝集、成型或造型机械；成型铸砂模机,,550.29,kgCO2e,4,2020,公吨
32.5级 砌筑水泥,Grade 32.5 masonry cement ,44440X0012021B,首页 > 金属制品、机械和设备 > 专用机械 > 采矿机、采石机和建筑机械及其零件 > 固体的泥土、石料、矿石或其他矿物质用的检选、筛分、分离，洗涤、破碎、粉磨、混合或捏和机械；固体的矿物燃料、陶土泥料、未硬化水泥、粉刷材料或其他粉状、糊状矿产品用的凝集、成型或造型机械；成型铸砂模机,,539,kgCO2e,3,2021,公吨
豆浆机,Soybean Milk machine,44515X0012010A,首页 > 金属制品、机械和设备 > 专用机械 > 食品、饮料及烟草加工机械及其零件 > 非电热式面包烘炉；农产品用干燥机；制热饮料或蒸煮、加热食品用机械，家用的除外,,0.04,tCO2e,4,2010,公吨
苹果笔记本电脑,16-inch MacBook Pro,45141X0022021B,首页 > 金属制品、机械和设备 > 办公、会计和计算机械 > 办公和会计用机械及其零件和附件 > 计算机；会计计算机、现金出纳机、邮资盖印机、售票机及类似附有计算装置的机器,16-inch MacBook Pro 512 G,349,kgCO2e,5,2021,台
苹果笔记本电脑,16-inch MacBook Pro 1TB,45141X0032021B,首页 > 金属制品、机械和设备 > 办公、会计和计算机械 > 办公和会计用机械及其零件和附件 > 计算机；会计计算机、现金出纳机、邮资盖印机、售票机及类似附有计算装置的机器,16-inch MacBook Pro 1TB,382,kgCO2e,5,2021,台
苹果笔记本电脑,13-inch MacBook Air 512GB,45141X0042020B,首页 > 金属制品、机械和设备 > 办公、会计和计算机械 > 办公和会计用机械及其零件和附件 > 计算机；会计计算机、现金出纳机、邮资盖印机、售票机及类似附有计算装置的机器,13-inch MacBook Air 512GB,181,kgCO2e,5,2020,台
服务器,Server,45250X0012020A,首页 > 金属制品、机械和设备 > 办公、会计和计算机械 > 计算机械及其零件和附件 > 其他数字式自动数据处理机，不论在同一机壳内是否包含下列一个或两个装置：存储装置、输入装置、输出装置,,294.8,kgCO2e,3,2020,kg
服务器,Server,45250X0022020A,首页 > 金属制品、机械和设备 > 办公、会计和计算机械 > 计算机械及其零件和附件 > 其他数字式自动数据处理机，不论在同一机壳内是否包含下列一个或两个装置：存储装置、输入装置、输出装置,,1263,kgCO2e,3,2020,kg
苹果桌面电脑,Desktops,45289X0012021B,首页 > 金属制品、机械和设备 > 办公、会计和计算机械 > 计算机械及其零件和附件 > 其他自动数据处理机的装置,24-inch iMac with 4.5K Retina display Apple M1 chip with 7-core GPU and 256GB storage,481,kgCO2e,5,2021,台
